GeneID	Max_3_UTR
SLC9A5	1267
SLC9A6	2544
SLC9A7	7700
SLC9A8	4305
SLC9B2	4168
SLCO2A1	2011
SLCO3A1	2767
SLCO4A1	399
SLCO4C1	2871
SLCO5A1	6240
SLF1	2308
SLF2	3221
SLFN11	2045
SLFN12	415
SLFN13	5498
SLFN5	8550
SLIRP	106
SLIT1	3073
SLIT2	1551
SLIT3	4713
SLITRK3	1176
SLITRK5	1349
SLK	3512
SLMAP	2720
SLTM	948
SLU7	1643
SLX4	1158
SLX4IP	4646
SMAD1	1238
SMAD2	32869
SMAD3	4658
SMAD4	6573
SMAD5	5253
SMAD6	1313
SMAD7	1518
SMAD9	3844
SMAGP	1382
SMAP1	1758
SMAP2	1224
SMARCA1	795
SMARCA2	883
SMARCA4	454
SMARCA5	4301
SMARCAD1	1757
SMARCAL1	73
SMARCB1	3828
SMARCC1	2938
SMARCC2	1329
SMARCD1	1706
SMARCD2	856
SMARCD3	318
SMARCE1	3822
SMC1A	5953
SMC2	2103
SMC3	331
SMC4	1143
SMC5	2541
SMC6	1686
SMCHD1	2464
SMCO4	536
SMCR8	4985
SMDT1	1165
SMG1	4715
SMG5	1362
SMG6	1652
SMG7	2259
SMG8	247
SMG9	3612
SMIM10	1125
SMIM10L1	4452
SMIM10L2A	4442
SMIM10L2B	2136
SMIM12	5336
SMIM13	4130
SMIM14	5789
SMIM15	2242
SMIM19	2586
SMIM20	687
SMIM26	205
SMIM27	93
SMIM29	422
SMIM3	1112
SMIM30	680
SMIM4	1404
SMIM7	1097
SMIM8	2053
SMKR1	476
SMNDC1	3418
SMO	1092
SMOC1	2107
SMOX	339
SMPD1	777
SMPD2	13
SMPD3	2878
SMPD4	1162
SMPDL3A	310
SMPDL3B	313
SMS	485
SMTN	308
SMTNL2	831
SMU1	5526
SMUG1	1737
SMURF1	3143
SMURF2	3565
SMYD2	346
SMYD3	222
SMYD4	1800
SMYD5	1274
SNAI3	759
SNAP23	1582
SNAP25	1220
SNAP29	3376
SNAP47	1088
SNAP91	2196
SNAPC1	1444
SNAPC2	485
SNAPC3	5065
SNAPC4	231
SNAPC5	968
SNAPIN	550
SNCA	2528
SNCAIP	722
SNCG	293
SND1	534
SNED1	3930
SNF8	1158
SNIP1	3298
SNN	2825
SNORC	2347
SNPH	3272
SNRK	2584
SNRNP200	673
SNRNP25	525
SNRNP27	927
SNRNP35	654
SNRNP40	503
SNRNP48	3093
SNRNP70	160
SNRPA	221
SNRPA1	213
SNRPB	286
SNRPB2	1558
SNRPC	286
SNRPD1	4381
SNRPD2	238
SNRPD3	2993
SNRPE	1219
SNRPF	981
SNRPG	318
SNTA1	549
SNTB1	3120
SNTB2	8127
SNU13	999
SNUPN	274
SNW1	486
SNX1	6610
SNX10	1809
SNX11	2092
SNX12	1841
SNX13	3383
SNX14	469
SNX16	1913
SNX17	815
SNX18	3405
SNX19	2620
SNX2	4892
SNX21	2618
SNX22	2972
SNX24	1454
SNX25	505
SNX27	5478
SNX29	5657
SNX3	970
SNX30	6143
SNX33	5085
SNX4	1128
SNX5	756
SNX6	2028
SNX7	368
SNX8	3285
SNX9	2238
SOAT1	5037
SOBP	3099
SOCS2	1565
SOCS3	1640
SOCS4	5123
SOCS5	2986
SOCS6	3922
SOCS7	6080
SOD1	351
SOD2	13423
SOGA1	9037
SOGA3	5876
SON	1504
SORBS1	3285
SORBS2	2182
SORBS3	1059
SORCS1	3884
SORD	3654
SORL1	4199
SORT1	4476
SOS1	4274
SOS2	1211
SOWAHA	1514
SOWAHB	1315
SOWAHC	2922
SOWAHD	586
SOX11	7337
SOX12	3355
SOX13	1608
SOX15	199
SOX2	1120
SOX21	1593
SOX3	732
SOX4	2658
SOX5	4714
SOX6	6359
SOX7	1969
SOX8	1592
SOX9	2025
SP1	5201
SP100	2657
SP110	1830
SP2	1132
SP3	9164
SP4	3552
SP5	673
SP6	2390
SP8	2010
SP9	959
SPA17	344
SPACA6	66
SPACA9	1418
SPAG1	881
SPAG16	612
SPAG4	71
SPAG5	124
SPAG6	991
SPAG7	307
SPAG9	4097
SPARC	2474
SPART	2726
SPAST	3140
SPATA13	4300
SPATA18	2411
SPATA2	2227
SPATA20	189
SPATA24	32
SPATA2L	976
SPATA33	1162
SPATA5	5367
SPATA5L1	204
SPATA6	3340
SPATA6L	2493
SPATA7	38
SPATS2	1170
SPATS2L	4232
SPC24	1689
SPC25	540
SPCS1	3335
SPCS2	1989
SPCS3	3914
SPDL1	2952
SPDYE1	1457
SPDYE5	1471
SPDYE6	1475
SPECC1	4960
SPECC1L	3116
SPEF2	1327
SPEG	842
SPEN	1028
SPG11	424
SPG21	597
SPG7	840
SPHK1	268
SPHK2	632
SPICE1	2588
SPIDR	855
SPIN1	3416
SPIN2B	170
SPIN3	3339
SPIN4	2841
SPINDOC	576
SPINT1	1231
SPINT2	608
SPIRE1	3125
SPIRE2	1046
SPNS1	243
SPNS2	1582
SPOCK1	3355
SPOCK2	3725
SPON1	2445
SPOP	1493
SPOPL	4466
SPOUT1	3113
SPPL2A	5531
SPPL2B	2149
SPPL3	2488
SPR	620
SPRED1	5584
SPRED2	2649
SPRED3	3737
SPRTN	3416
SPRY1	1208
SPRY2	780
SPRYD3	1515
SPRYD4	10130
SPRYD7	2360
SPSB1	1955
SPSB2	255
SPSB3	384
SPSB4	1341
SPTAN1	326
SPTB	3022
SPTBN1	2876
SPTBN2	3374
SPTBN4	894
SPTLC1	1317
SPTLC2	6286
SPTSSA	2409
SPTSSB	1300
SPTY2D1	3457
SQLE	337
SQOR	263
SQSTM1	1483
SRA1	632
SRBD1	629
SRC	2052
SRCAP	1675
SRCIN1	3265
SRD5A1	6114
SRD5A3	3007
SREBF1	1287
SREBF2	1644
SREK1	4859
SREK1IP1	6232
SRF	2315
SRFBP1	1506
SRGAP1	19544
SRGAP2	3022
SRGAP2B	4968
SRGAP2C	5018
SRGAP3	4927
SRI	1360
SRM	274
SRP14	642
SRP19	6763
SRP54	414
SRP68	930
SRP72	1819
SRP9	1226
SRPK1	2337
SRPK2	1621
SRPK3	211
SRPRA	996
SRPRB	1725
SRPX	508
SRR	1390
SRRD	2985
SRRM1	994
SRRM2	544
SRRM3	1459
SRRM5	228
SRRT	114
SRSF1	4827
SRSF10	6794
SRSF11	2243
SRSF12	2618
SRSF2	2045
SRSF3	3610
SRSF4	664
SRSF5	543
SRSF6	3179
SRSF7	1533
SRSF8	3148
SRSF9	346
SRXN1	2089
SS18	2100
SS18L1	3305
SS18L2	2422
SSB	304
SSBP1	133
SSBP2	7696
SSBP3	1698
SSBP4	315
SSH1	9796
SSH2	4901
SSH3	704
SSNA1	450
SSPN	3698
SSR1	8720
SSR2	491
SSR3	3649
SSR4	78
SSRP1	417
SSTR2	6203
SSU72	392
SSX2IP	3726
ST13	2002
ST3GAL1	4915
ST3GAL2	5711
ST3GAL3	1033
ST3GAL4	593
ST3GAL5	3023
ST3GAL6	2083
ST6GAL1	2749
ST6GALNAC2	726
ST6GALNAC3	5796
ST6GALNAC4	505
ST6GALNAC5	4571
ST6GALNAC6	1467
ST7	926
ST7L	2497
ST8SIA4	4913
ST8SIA5	12220
STAC	1716
STAC2	1750
STAC3	353
STAG1	2017
STAG2	2057
STAG3	371
STAM	2041
STAM2	3772
STAMBP	4965
STAMBPL1	262
STARD10	167
STARD13	2453
STARD3	1292
STARD3NL	746
STARD4	3850
STARD7	1868
STARD8	1419
STARD9	1423
STAT1	1666
STAT2	1790
STAT3	2476
STAT5A	1272
STAT5B	2560
STAT6	1161
STAU1	1538
STAU2	2403
STBD1	1129
STC1	2840
STC2	3123
STEAP1	92
STEAP2	5058
STEAP3	2594
STIL	996
STIM1	1881
STIM2	2862
STIMATE	2489
STING1	828
STIP1	421
STK10	2802
STK11	838
STK11IP	257
STK16	1777
STK17A	2536
STK17B	3863
STK19	396
STK24	2973
STK25	2991
STK26	1783
STK3	1210
STK32C	527
STK33	1715
STK35	4768
STK36	707
STK38	1891
STK38L	3501
STK39	1473
STK4	5003
STK40	2126
STKLD1	674
STMN1	1543
STMN3	1632
STMN4	1597
STMND1	496
STMP1	2249
STN1	5114
STOM	2396
STOML1	5010
STOML2	258
STON1	3212
STON2	7759
STOX1	450
STOX2	6241
STPG1	1543
STPG3	237
STRA6	1213
STRADA	1450
STRADB	817
STRAP	497
STRBP	3967
STRC	108
STRIP1	728
STRIP2	2568
STRN	11757
STRN3	1606
STRN4	827
STS	4548
STT3A	2259
STT3B	1551
STUB1	311
STUM	7188
STX10	450
STX11	4447
STX12	2113
STX16	3234
STX17	5860
STX18	1064
STX1A	1261
STX2	2376
STX3	5023
STX4	255
STX5	748
STX6	3856
STX7	14888
STX8	106
STXBP1	1978
STXBP2	62
STXBP3	641
STXBP4	13720
STXBP5	5720
STXBP6	3053
STYX	3880
STYXL1	257
SUB1	2994
SUCLA2	714
SUCLG1	217
SUCLG2	1026
SUCO	1573
SUDS3	3599
SUFU	3301
SUGCT	280
SUGP1	614
SUGP2	2853
SUGT1	13072
SULF1	2376
SULF2	955
SULT1A1	233
SULT1C2	1450
SULT4A1	1491
SUMF1	998
SUMF2	1059
SUMO1	2304
SUMO2	2752
SUMO3	1333
SUN1	1666
SUN2	1532
SUOX	497
SUPT16H	1196
SUPT20H	394
SUPT3H	3129
SUPT4H1	1067
SUPT5H	268
SUPT6H	1053
SUPT7L	2674
SUPV3L1	57
SURF1	153
SURF2	18
SURF4	2279
SURF6	3572
SUSD1	709
SUSD4	1358
SUSD5	2698
SUSD6	4164
SUV39H1	1444
SUV39H2	1792
SUZ12	2034
SV2A	1693
SVBP	361
SVEP1	1289
SVIL	908
SVIP	4191
SWAP70	3021
SWI5	272
SWSAP1	152
SWT1	977
SYAP1	4980
SYBU	926
SYCE1L	283
SYCE2	554
SYCP2	738
SYCP2L	356
SYDE1	1010
SYDE2	1857
SYF2	989
SYK	2948
SYMPK	149
SYN2	2291
SYNCRIP	5097
SYNE1	956
SYNE2	924
SYNE3	10559
SYNE4	29
SYNGAP1	1886
SYNGR1	3660
SYNGR2	1154
SYNGR3	1202
SYNJ1	3042
SYNJ2	2810
SYNJ2BP	6491
SYNM	2534
SYNPO	3898
SYNRG	4132
SYP	1470
SYPL1	1442
SYPL2	2585
SYS1	2502
SYT1	2883
SYT11	3690
SYT12	2105
SYT14	10346
SYT15	4416
SYT16	11842
SYT17	1257
SYT3	504
SYT7	4912
SYT9	2242
SYTL1	79
SYTL2	973
SYTL4	1675
SYTL5	2089
SYVN1	1102
SZRD1	3004
SZT2	3766
TAB1	1659
TAB2	1893
TAB3	3984
TAC1	551
TACC1	5004
TACC2	485
TACC3	156
TACO1	362
TADA1	1054
TADA2A	2742
TADA2B	2895
TADA3	895
TAF1	1958
TAF10	4627
TAF11	1127
TAF12	688
TAF13	382
TAF15	296
TAF1A	366
TAF1B	431
TAF1C	1093
TAF1D	593
TAF1L	644
TAF2	1149
TAF3	1879
TAF4	1369
TAF4B	1672
TAF5	841
TAF5L	2994
TAF6	175
TAF6L	44
TAF7	504
TAF7L	934
TAF8	5726
TAF9	199
TAF9B	1861
TAFA5	2084
TAGLN	3105
TAGLN2	688
TAL2	298
TALDO1	166
TAMM41	878
TANC1	3040
TANC2	5745
TANGO2	2622
TANGO6	1520
TANK	694
TAOK1	8880
TAOK2	692
TAOK3	1195
TAP1	369
TAP2	3495
TAPBP	2071
TAPBPL	166
TAPT1	2802
TARBP1	263
TARBP2	282
TARDBP	2837
TARS1	382
TARS2	537
TARS3	985
TASOR	3655
TASOR2	707
TASP1	970
TATDN1	98
TATDN2	1997
TATDN3	1801
TAX1BP1	937
TAZ	719
TBC1D1	1839
TBC1D10A	384
TBC1D10B	841
TBC1D12	3235
TBC1D13	2552
TBC1D14	2725
TBC1D15	4045
TBC1D16	8515
TBC1D17	125
TBC1D19	1275
TBC1D20	3105
TBC1D22A	2072
TBC1D22B	1797
TBC1D23	1567
TBC1D24	4769
TBC1D25	1633
TBC1D2B	3269
TBC1D30	5244
TBC1D31	212
TBC1D32	1276
TBC1D3L	314
TBC1D4	3288
TBC1D5	3800
TBC1D8	592
TBC1D8B	2181
TBC1D9	1412
TBC1D9B	1376
TBCA	1955
TBCB	158
TBCC	533
TBCCD1	888
TBCD	3450
TBCE	3680
TBCEL	3679
TBCK	4970
TBK1	731
TBKBP1	1436
TBL1X	3493
TBL1XR1	6153
TBL2	2968
TBL3	4233
TBP	604
TBPL1	3389
TBRG1	3687
TBRG4	224
TBX1	464
TBX18	4188
TBX19	1423
TBX2	959
TBX3	1585
TBX6	430
TBXA2R	1180
TBXAS1	841
TBXT	672
TC2N	3353
TCAF1	2767
TCAIM	1765
TCAP	444
TCEA1	1547
TCEA2	166
TCEAL1	551
TCEAL3	259
TCEAL4	412
TCEAL7	619
TCEAL8	630
TCEAL9	462
TCEANC	1843
TCEANC2	9605
TCERG1	1316
TCF12	3696
TCF19	1498
TCF20	1345
TCF24	1549
TCF25	140
TCF3	2414
TCF4	5845
TCF7	2389
TCF7L1	924
TCF7L2	2122
TCFL5	1385
TCHH	1067
TCHP	1445
TCN2	749
TCOF1	882
TCP1	546
TCP11L1	886
TCP11L2	810
TCTA	1613
TCTE3	75
TCTEX1D2	107
TCTN1	1241
TCTN2	683
TCTN3	670
TDG	1787
TDP1	1620
TDP2	808
TDRD12	2311
TDRD3	266
TDRD6	2431
TDRD7	239
TDRKH	971
TDRP	2608
TEAD1	7514
TEAD2	727
TEAD3	1446
TEAD4	197
TEC	1632
TECPR1	2765
TECPR2	4216
TECR	108
TEDC1	301
TEDC2	294
TEF	3367
TEFM	182
TELO2	517
TENM3	2672
TENM4	5228
TENT2	2971
TENT4A	2098
TENT4B	5979
TENT5A	3964
TENT5C	4344
TEP1	2769
TEPSIN	650
TERF1	1985
TERF2	1330
TERF2IP	820
TERT	579
TES	1300
TESC	209
TESK1	290
TESK2	956
TESMIN	2563
TET1	2670
TET2	5330
TET3	5998
TEX10	115
TEX14	333
TEX15	1741
TEX2	1740
TEX22	2025
TEX261	2657
TEX264	306
TEX30	648
TEX52	479
TEX9	326
TF	18020
TFAM	4155
TFAP2A	1739
TFAP2C	1268
TFAP2E	649
TFAP4	868
TFB1M	1701
TFB2M	469
TFCP2	1584
TFCP2L1	7752
TFDP1	1205
TFDP2	8084
TFE3	1431
TFEB	620
TFG	435
TFIP11	772
TFPI	2704
TFPI2	1494
TFPT	36
TFRC	2657
TGDS	727
TGFA	3573
TGFB1	728
TGFB2	3256
TGFB3	1125
TGFBR1	4885
TGFBR2	2541
TGFBR3	3395
TGFBR3L	178
TGFBRAP1	2968
TGIF1	2037
TGIF2	2520
TGM1	198
TGOLN2	4715
TGS1	1851
THADA	240
THAP1	1571
THAP10	1111
THAP11	695
THAP12	906
THAP2	3534
THAP3	1497
THAP4	200
THAP5	2058
THAP6	2811
THAP7	775
THAP8	455
THAP9	1044
THBD	2143
THBS1	4096
THBS3	252
THBS4	142
THEM4	4020
THEM6	1487
THG1L	1966
THNSL1	1208
THNSL2	739
THOC1	105
THOC2	768
THOC3	437
THOC5	2577
THOC6	92
THOC7	261
THOP1	2530
THRA	3545
THRAP3	1338
THRB	5729
THSD1	242
THSD4	6008
THTPA	1430
THUMPD1	3213
THUMPD2	999
THUMPD3	2102
THYN1	181
TIA1	3274
TIAL1	2198
TIAM1	1949
TIAM2	601
TICAM1	314
TICRR	935
TIFA	3324
TIGAR	7332
TIGD1	136
TIGD2	348
TIGD3	386
TIGD5	3391
TIGD6	1662
TIGD7	156
TIMELESS	1352
TIMM10	252
TIMM10B	2459
TIMM13	1322
TIMM17A	1109
TIMM17B	281
TIMM21	2050
TIMM22	2582
TIMM23	422
TIMM23B	1785
TIMM29	551
TIMM44	468
TIMM50	3958
TIMM8A	2725
TIMM8B	483
TIMM9	539
TIMMDC1	1333
TIMP1	97
TIMP2	2689
TIMP3	3663
TINF2	774
TIPARP	1636
TIPIN	766
TIPRL	2062
TIRAP	1245
TJAP1	700
TJP1	2228
TJP2	833
TK1	679
TK2	4059
TKFC	2738
TKT	1043
TLCD1	161
TLCD2	4953
TLCD3A	1667
TLCD4	5736
TLCD5	3170
TLE1	514
TLE2	285
TLE3	2305
TLE4	1736
TLE5	908
TLE6	174
TLK1	2956
TLK2	2914
TLL2	3479
TLN1	842
TLN2	4019
TLNRD1	2427
TLR6	3374
TLX1	1117
TLX3	539
TM2D1	304
TM2D2	2523
TM2D3	699
TM7SF2	354
TM7SF3	2380
TM9SF1	298
TM9SF2	1289
TM9SF3	4152
TM9SF4	1813
TMA16	1024
TMA7	325
TMBIM1	1282
TMBIM4	1216
TMBIM6	2037
TMC4	197
TMC5	1145
TMC6	4372
TMC7	2096
TMCC1	3688
TMCC2	1218
TMCC3	4312
TMCO1	3731
TMCO3	1014
TMCO4	2144
TMCO6	309
TMED1	927
TMED10	3415
TMED2	1852
TMED3	2381
TMED4	1583
TMED5	5084
TMED7	2998
TMED8	6749
TMED9	1825
TMEFF1	1035
TMEM100	1038
TMEM101	739
TMEM102	172
TMEM104	3065
TMEM106B	11391
TMEM106C	648
TMEM107	1745
TMEM108	1788
TMEM109	1277
TMEM11	373
TMEM115	592
TMEM116	337
TMEM117	1697
TMEM120A	454
TMEM120B	6345
TMEM121	407
TMEM121B	3093
TMEM123	2532
TMEM126A	51
TMEM126B	1198
TMEM127	5293
TMEM128	714
TMEM129	1457
TMEM131	760
TMEM131L	133
TMEM132A	251
TMEM132E	1085
TMEM134	2903
TMEM135	7490
TMEM138	798
TMEM140	1215
TMEM141	484
TMEM143	862
TMEM144	1885
TMEM145	537
TMEM147	78
TMEM14A	537
TMEM14B	671
TMEM14C	462
TMEM150A	528
TMEM150C	2334
TMEM158	658
TMEM159	1133
TMEM160	77
TMEM161A	760
TMEM161B	1106
TMEM163	956
TMEM164	4336
TMEM165	722
TMEM167A	4237
TMEM167B	2434
TMEM168	4817
TMEM17	989
TMEM170A	4503
TMEM170B	7962
TMEM171	78
TMEM175	158
TMEM177	328
TMEM178A	711
TMEM178B	9592
TMEM179B	498
TMEM18	5701
TMEM181	3540
TMEM182	2710
TMEM183A	1898
TMEM183B	501
TMEM184A	4716
TMEM184B	2177
TMEM184C	2286
TMEM185A	1454
TMEM185B	4444
TMEM186	771
TMEM187	345
TMEM189	6803
TMEM19	4051
TMEM192	9049
TMEM198	741
TMEM199	2430
TMEM200B	1479
TMEM200C	784
TMEM201	2657
TMEM203	920
TMEM205	38
TMEM208	164
TMEM209	1737
TMEM214	856
TMEM216	586
TMEM218	3216
TMEM219	98
TMEM220	2157
TMEM221	948
TMEM222	933
TMEM223	651
TMEM225B	479
TMEM229A	939
TMEM229B	3153
TMEM230	952
TMEM231	3252
TMEM234	652
TMEM237	4068
TMEM240	580
TMEM241	1991
TMEM242	3875
TMEM243	475
TMEM245	5324
TMEM248	3028
TMEM25	1254
TMEM250	1899
TMEM251	1791
TMEM253	465
TMEM254	1754
TMEM255A	2219
TMEM256	89
TMEM258	286
TMEM259	1232
TMEM260	2016
TMEM263	2645
TMEM265	1252
TMEM266	647
TMEM267	1969
TMEM268	3104
TMEM269	2592
TMEM271	1024
TMEM30A	3176
TMEM30B	2720
TMEM33	6603
TMEM35B	417
TMEM37	1063
TMEM38A	1651
TMEM38B	2548
TMEM39A	3031
TMEM39B	192
TMEM41A	1935
TMEM41B	2768
TMEM42	481
TMEM43	1884
TMEM44	942
TMEM45A	425
TMEM45B	1317
TMEM47	3237
TMEM50A	1655
TMEM50B	1676
TMEM51	1084
TMEM53	1311
TMEM54	209
TMEM59	5468
TMEM59L	502
TMEM60	243
TMEM62	556
TMEM63A	1395
TMEM63B	635
TMEM63C	2768
TMEM64	3675
TMEM65	3041
TMEM67	1668
TMEM68	1776
TMEM69	530
TMEM70	1628
TMEM74	5206
TMEM74B	286
TMEM79	844
TMEM80	980
TMEM81	423
TMEM86A	2775
TMEM86B	542
TMEM87A	2051
TMEM87B	3170
TMEM8B	11674
TMEM9	891
TMEM91	461
TMEM94	1117
TMEM97	1891
TMEM98	3321
TMEM9B	1118
TMF1	3349
TMLHE	2523
TMOD1	2044
TMOD2	7906
TMOD3	6913
TMPO	2520
TMPRSS9	169
TMSB10	247
TMSB15A	404
TMSB15B	1404
TMSB4X	408
TMTC1	6032
TMTC2	2475
TMTC3	4237
TMTC4	1367
TMUB1	463
TMUB2	1396
TMX1	3134
TMX2	874
TMX3	3244
TMX4	4904
TNC	1580
TNFAIP1	2408
TNFAIP2	2078
TNFAIP3	1992
TNFAIP8	6306
TNFAIP8L1	3137
TNFAIP8L3	1279
TNFRSF10A	1239
TNFRSF10B	2534
TNFRSF10D	2278
TNFRSF11A	6250
TNFRSF12A	555
TNFRSF13C	334
TNFRSF19	2724
TNFRSF1A	540
TNFRSF21	1232
TNFRSF25	279
TNFRSF9	4963
TNFSF12	530
TNFSF13	774
TNFSF9	857
TNIK	5466
TNIP1	804
TNIP2	608
TNK1	681
TNK2	816
TNKS	5609
TNKS1BP1	439
TNKS2	2475
TNNI3	65
TNNT1	216
TNPO1	8031
TNPO2	2042
TNPO3	1205
TNRC18	1313
TNRC6A	2408
TNRC6B	12566
TNRC6C	3989
TNS1	4869
TNS2	495
TNS3	2921
TNXB	195
TOB1	753
TOB2	2816
TOE1	270
TOGARAM1	869
TOLLIP	2822
TOM1	784
TOM1L1	801
TOM1L2	4123
TOMM20	2720
TOMM22	1579
TOMM34	978
TOMM40	519
TOMM40L	1650
TOMM5	517
TOMM6	365
TOMM7	536
TOMM70	2132
TONSL	367
TOP1	1188
TOP1MT	114
TOP2A	993
TOP2B	401
TOP3A	3372
TOP3B	1380
TOPBP1	996
TOPORS	842
TOR1A	1029
TOR1AIP1	1837
TOR1AIP2	6958
TOR1B	1697
TOR2A	1968
TOR3A	775
TOR4A	2679
TOX	2334
TOX2	927
TOX3	2808
TOX4	2563
TP53	1288
TP53BP1	4321
TP53BP2	959
TP53I11	2535
TP53I13	232
TP53I3	200
TP53INP1	4756
TP53INP2	3128
TP53RK	2387
TP73	3454
TPBG	1191
TPCN1	2507
TPCN2	2643
TPD52	3369
TPD52L1	1562
TPD52L2	1599
TPGS1	230
TPGS2	2698
TPI1	564
TPK1	1715
TPM1	2031
TPM2	232
TPM3	6123
TPM4	1655
TPMT	2353
TPP1	1775
TPP2	1641
TPPP	5239
TPR	2316
TPRA1	2364
TPRG1L	1523
TPRKB	105
TPRN	492
TPST1	548
TPST2	4271
TPT1	4004
TPX2	719
TRA2A	776
TRA2B	3156
TRABD	1074
TRABD2A	2311
TRABD2B	5373
TRADD	462
TRAF1	2626
TRAF2	705
TRAF3	5715
TRAF3IP1	1980
TRAF3IP2	4026
TRAF4	1378
TRAF5	2241
TRAF6	6066
TRAF7	1554
TRAFD1	812
TRAIP	488
TRAK1	2948
TRAK2	3335
TRAM1	1713
TRAM1L1	729
TRAM2	5788
TRANK1	1455
TRAP1	91
TRAPPC1	260
TRAPPC10	3019
TRAPPC11	971
TRAPPC12	109
TRAPPC13	1621
TRAPPC2	2164
TRAPPC2B	145
TRAPPC2L	1718
TRAPPC3	633
TRAPPC4	734
TRAPPC5	4882
TRAPPC6A	290
TRAPPC6B	2535
TRAPPC8	1574
TRAPPC9	3334
TRDMT1	11703
TRERF1	3413
TRIAP1	907
TRIB1	1933
TRIB2	1937
TRIB3	868
TRIM11	1028
TRIM13	5302
TRIM14	3116
TRIM16	648
TRIM16L	1013
TRIM17	265
TRIM2	4350
TRIM21	387
TRIM23	2078
TRIM24	5044
TRIM25	3790
TRIM26	1420
TRIM27	1067
TRIM28	161
TRIM3	414
TRIM32	1595
TRIM33	4854
TRIM35	3225
TRIM36	1726
TRIM37	1172
TRIM38	7541
TRIM39	1469
TRIM4	1759
TRIM41	1032
TRIM44	11621
TRIM45	1244
TRIM46	780
TRIM47	318
TRIM5	2311
TRIM52	2266
TRIM54	548
TRIM55	1001
TRIM56	8386
TRIM58	3646
TRIM59	2468
TRIM6	1609
TRIM62	1777
TRIM65	1815
TRIM66	5906
TRIM68	1603
TRIM7	1241
TRIM71	6012
TRIM8	964
TRIM9	2027
TRIO	1781
TRIOBP	2773
TRIP10	318
TRIP11	3681
TRIP12	8634
TRIP13	1016
TRIP4	238
TRIP6	150
TRIQK	3091
TRIR	428
TRIT1	3633
TRMO	1393
TRMT1	34
TRMT10A	2376
TRMT10B	1264
TRMT10C	452
TRMT11	437
TRMT112	546
TRMT12	750
TRMT13	1677
TRMT1L	1932
TRMT2A	898
TRMT2B	1235
TRMT44	553
TRMT5	3659
TRMT6	1306
TRMT61A	2251
TRMT61B	377
TRMT9B	7738
TRMU	385
TRNAU1AP	908
TRNP1	1039
TRNT1	2895
TRO	227
TROAP	124
TRPA1	1655
TRPC1	1651
TRPC3	5254
TRPC4	4839
TRPC4AP	741
TRPM4	337
TRPM7	4518
TRPS1	5526
TRPT1	76
TRPV1	1368
TRPV3	3414
TRRAP	887
TRUB1	2296
TRUB2	4390
TSACC	75
TSC1	4885
TSC2	879
TSC22D1	2482
TSC22D2	7783
TSC22D3	1296
TSC22D4	439
TSEN15	1680
TSEN2	936
TSEN34	1176
TSEN54	322
TSFM	1389
TSG101	234
TSGA10	935
TSHZ1	1308
TSHZ2	8186
TSHZ3	1601
TSKU	1475
TSLP	1951
TSN	2644
TSNARE1	2191
TSNAX	1617
TSPAN10	460
TSPAN11	4686
TSPAN12	1271
TSPAN13	1044
TSPAN14	15147
TSPAN15	690
TSPAN17	1518
TSPAN18	3244
TSPAN2	2478
TSPAN3	5430
TSPAN31	2928
TSPAN33	1821
TSPAN4	485
TSPAN5	2154
TSPAN6	2878
TSPAN7	979
TSPAN9	3447
TSPO	250
TSPOAP1	1216
TSPYL1	3658
TSPYL2	600
TSPYL4	2795
TSR1	1799
TSR2	3476
TSR3	196
TSSC4	252
TSSK3	52
TSSK4	101
TSSK6	386
TST	167
TSTA3	291
TSTD1	246
TSTD2	2388
TSTD3	1462
TTBK2	7064
TTC1	479
TTC12	86
TTC13	661
TTC14	3334
TTC17	1024
TTC19	1881
TTC21B	1392
TTC23	1686
TTC25	1494
TTC26	2620
TTC27	112
TTC28	4206
TTC3	1543
TTC30A	3703
TTC30B	1766
TTC31	1566
TTC32	355
TTC33	4568
TTC37	711
TTC38	1123
TTC39A	898
TTC39B	8396
TTC39C	3025
TTC4	1141
TTC5	3399
TTC6	404
TTC7A	2199
TTC7B	16803
TTC8	3668
TTC9	4210
TTC9C	253
TTF1	365
TTF2	5928
TTI1	434
TTI2	450
TTK	324
TTL	12943
TTLL1	259
TTLL11	661
TTLL12	1385
TTLL2	1008
TTLL3	875
TTLL4	1025
TTLL5	632
TTLL7	4937
TTN	1175
TTPAL	5061
TTYH2	1808
TTYH3	3062
TUB	4487
TUBA1A	214
TUBA1B	173
TUBA1C	1372
TUBA3D	85
TUBA8	595
TUBB	1021
TUBB2A	196
TUBB2B	469
TUBB3	292
TUBB4A	844
TUBB4B	150
TUBB6	641
TUBD1	841
TUBE1	748
TUBG1	196
TUBG2	205
TUBGCP2	1135
TUBGCP3	985
TUBGCP4	4556
TUBGCP5	642
TUBGCP6	41
TUFM	563
TUFT1	1875
TULP3	1690
TULP4	5223
TUSC1	1293
TUSC2	1211
TUSC3	2637
TUT1	1080
TUT4	658
TUT7	943
TVP23B	1146
TVP23C	3431
TWF1	1861
TWF2	421
TWIST1	663
TWIST2	692
TWISTNB	2854
TWNK	1213
TWSG1	2892
TXLNA	3089
TXLNB	2464
TXLNG	2752
TXN	346
TXN2	757
TXNDC11	109
TXNDC12	800
TXNDC15	1947
TXNDC16	1713
TXNDC17	1521
TXNDC5	1629
TXNDC9	696
TXNIP	1408
TXNL1	5817
TXNL4A	2871
TXNL4B	1779
TXNRD1	1885
TXNRD2	1582
TXNRD3	845
