,Riboseq_control_1,Riboseq_control_2,RNAseq_control_1,RNAseq_control_2,RNAseq_control_3,Riboseq_sample_1,Riboseq_sample_2,RNAseq_sample_1,RNAseq_sample_2,RNAseq_sample_3
TMEFF1,0,0.62447212590607,5.20362870456276,6.95261137466658,6.61133857788785,0.688548508758853,13.7697385760052,1.62330459362734,3.15985805545867,6.2950614927836
TMEM100,0,0,6.12191612301501,5.68170391908237,8.09888975791262,0.688548508758853,0,7.57542143692758,9.20076316148259,9.75734531381459
TMEM101,1.31609858368051,0,110.424062068883,134.716190291927,97.1866770949514,9.63967912262395,13.218949032965,81.2554132699018,85.8737895071709,84.9833301525786
TMEM102,0.658049291840255,1.24894425181214,13.468215470633,16.222759874222,12.2309763690925,1.37709701751771,13.7697385760052,8.20670655667155,11.6171252038922,10.3868514630929
TMEM104,2.63219716736102,1.87341637771821,38.5680715749945,35.9592050668239,27.9329054915762,0,8.81263268864335,30.3016857477103,23.0483764045221,31.2654720808252
TMEM106B,2.63219716736102,1.87341637771821,34.1296823858087,30.8008159823939,77.1873778968406,0,10.465001317764,61.5052073807692,51.3941619020189,50.3604919422688
TMEM106C,11.8448872531246,13.1139146440275,118.382553028803,112.437930188156,111.731621966305,7.57403359634739,8.81263268864335,114.082239496588,116.078315037291,104.288185397115
TMEM107,0.658049291840255,1.87341637771821,22.3449938490048,19.9607229788815,19.9992991981107,0,9.91421177472377,16.0526787592037,16.8215972952359,13.324546826392
TMEM108,0,0,4.2853412861105,3.28940753210032,4.62793700452149,0,0,3.78771071846379,2.41636204240957,6.08522610969082
TMEM109,0.658049291840255,10.6160261404032,72.6977539608032,89.3373182013609,77.8485117546294,19.2793582452479,42.9615843571363,56.1843756572129,52.8811539281171,80.1571163414445
TMEM11,1.97414787552076,2.49788850362428,86.3190173345116,94.3461887616046,65.6175353855369,12.3938731576594,14.3205281190454,69.7119139374407,75.3719083228524,67.5669933558773
TMEM115,3.29024645920127,0.62447212590607,93.818364585205,112.06413387769,81.8153149013621,19.2793582452479,9.36342223168356,44.2801419706124,49.4424848677651,61.3768495546401
TMEM116,4.27732039696166,0,7.11672749300495,6.72833358838702,8.09888975791262,0,4.40631634432168,7.39505425985788,9.66544816963828,4.61637842804131
TMEM117,0.987073937760382,1.24894425181214,8.6472065237587,9.71870407211458,15.8672125869308,2.06564552627656,0.55078954304021,13.8882726343672,12.4535582185724,13.1147114432992
TMEM120A,0,0,14.0804070829345,15.1761302049174,13.8838110135645,4.81983956131197,0,15.1508428738552,12.3606212169413,11.4360283785569
TMEM120B,0,4.37130488134249,65.1218827585721,66.2367062145655,58.0144960209659,13.0824216664182,4.40631634432168,63.5794299170708,61.9889800879686,55.8162119026813
TMEM121,0,3.12236062953035,4.89753289841201,7.02737063675977,6.77662204233505,0,10.1896065462439,3.06624201018497,6.13384210765506,10.0720983884538
TMEM121B,0,0,5.12710475302507,6.95261137466658,5.61963779120467,0,0.275394771520105,8.4772573222761,7.62083413375326,7.34423840824754
TMEM123,12.5029365449648,22.1687604696655,174.168513699777,165.7412840606,282.304157275811,51.641138156914,39.6568470988951,213.55473765053,207.52832464233,232.917275232993
TMEM126A,0,1.87341637771821,14.2334549860099,15.1013709428242,18.0158976247444,0,0.55078954304021,13.1668039260884,12.6394322218347,17.7310898713405
TMEM126B,0,0,38.2619757688438,31.5484086033258,39.3374645384327,0,0.55078954304021,49.2402393400293,45.1673827927327,39.0293812552583
TMEM127,11.8448872531246,0.62447212590607,57.4694876048034,61.2278356543218,53.5518424808916,4.13129105255312,1.10157908608042,59.0702504903282,54.0893349493219,68.3014171967021
TMEM128,1.31609858368051,0,14.2334549860099,13.3071486525877,21.6521338425827,0.688548508758853,1.10157908608042,14.7901085197158,14.4052352528263,10.4917691546393
TMEM129,1.31609858368051,2.49788850362428,84.6354904006825,106.681467006981,92.2281731615355,0,0,67.4573242240694,69.6098142217218,75.8554909880424
TMEM131,11.1868379612843,4.37130488134249,50.9649517240999,43.883686848702,55.7005275187051,11.0167761401417,14.5959228905656,61.4150237922343,62.267791092862,48.4719734944337
TMEM131L,1.31609858368051,1.24894425181214,24.4111405405223,22.2035008416772,24.1313858092907,4.13129105255312,5.23250065888199,28.678381154083,26.3011714616119,22.662221374021
TMEM132A,11.1868379612843,2.49788850362428,71.7794665423509,74.9835398794686,62.4771495610402,13.7709701751771,22.0315817216084,70.5235662342544,60.8737360683949,72.288289475465
TMEM132E,0.658049291840255,17.48521952537,119.836508108019,136.286134795884,99.0047952038705,11.7053246489005,23.683950350729,77.1971517858335,93.3087496376619,62.8456972362896
TMEM134,0,2.49788850362428,10.9429250698893,11.064370789792,10.2475747957262,0,7.16026405952272,7.39505425985788,8.4572671484335,8.49833301525786
TMEM135,0,0,16.2996016775275,9.71870407211458,19.1728818758748,0,7.16026405952272,20.742225363016,19.7955813474322,21.2982913839179
TMEM138,0,0,20.2788471574872,17.9422229023654,16.5283464447196,0.688548508758853,7.71105360256293,19.2992879464584,17.565093308285,13.5343822094847
TMEM140,0.658049291840255,0,10.0246376514371,10.690574479326,8.26417322235981,0,0,12.4453352178096,9.38663716474487,15.213065274227
TMEM141,1.97414787552076,1.24894425181214,21.1971345759395,26.9133343535481,27.9329054915762,0,0,15.6919444050643,13.3829282348838,18.5704314037116
TMEM143,0,1.87341637771821,16.4526495806028,16.222759874222,17.0241968380612,0,0,14.9704756967855,15.4275422707688,14.3737237418559
TMEM144,0,0.62447212590607,11.3255448275778,10.690574479326,17.1894803025084,0,0,8.56744091081096,10.7806921892119,13.2196291348456
TMEM145,0,0,4.97405684994969,6.95261137466658,2.31396850226075,0,0,5.59138248916083,5.57622009786824,5.14096688577328
TMEM147,29.6122181328115,20.2953440919473,189.243732152701,233.174138468657,169.580834522823,125.315828594111,140.451333475253,112.008016960286,113.847826998143,141.324130512992
TMEM147-AS1,0,0,62.6731163093661,54.8732983764008,56.8575117698355,0,0,38.6887594814516,35.0372496149388,30.6359659315469
TMEM14A,8.55464079392331,6.55695732201374,14.7691226467737,17.0451117572471,24.461952738185,0.688548508758853,3.85552680128147,19.0287371808538,21.4684473767927,24.5507398218561
TMEM14B,3.29024645920127,3.12236062953035,44.9960835041603,36.7067976877558,58.6756298787547,6.19693657882968,0,53.2985008240976,55.3904529721578,70.8194417938155
TMEM14C,25.0058730899297,14.3628588958396,46.0674188256879,42.1642238205586,78.5096456124182,19.2793582452479,11.5665804038444,59.4309848444676,63.6618461173291,68.3014171967021
TMEM150A,0,0,14.2334549860099,14.1295005356127,10.4128582601734,3.44274254379427,0,6.2226676089048,7.80670813701553,9.02292147298983
TMEM150C,0,0.312236062953035,9.8715897483617,8.8963521890895,14.0490944780117,0,0,10.2809290929731,12.0818102120479,14.4786414334023
TMEM158,1.31609858368051,1.87341637771821,17.3709369990551,16.8208339709675,12.5615432979869,4.13129105255312,3.85552680128147,7.84597220253214,10.7806921892119,10.8065222292785
TMEM159,3.94829575104153,1.87341637771821,12.3203561975677,12.5595560316558,11.9004094401981,0.688548508758853,0,7.48523784839273,12.2676842153101,12.6950406771136
TMEM160,7.89659150208306,6.2447212590607,79.5083856476574,90.3839478706656,50.7420235852892,24.0991978065599,26.4378980659301,36.8850877107545,34.1078795986274,66.937487206599
TMEM161A,2.63219716736102,6.86919338496677,68.6419845293058,82.9827809234399,79.8319133279958,24.7877463153187,61.1376392774633,43.7390404394033,50.9294768938632,54.137528837939
TMEM161B,0.658049291840255,6.86919338496677,24.3346165889847,20.9325933860929,57.0227952342827,22.7221007890422,6.60947451648251,39.1396774241258,42.4722097454298,30.7408836230933
TMEM161B-AS1,7.2385422102428,1.24894425181214,22.038898042854,22.951093462609,20.1645826625579,8.26258210510624,7.98644837408304,20.2011238318069,16.8215972952359,12.3802876024744
TMEM163,0,0,5.43320055917582,4.85935203605729,5.28907086231028,0,0,4.96009736941687,4.83272408481914,4.8262138111341
TMEM164,0,1.87341637771821,100.858568126672,113.185522809088,113.715023539671,16.5251642102125,10.465001317764,82.33761633232,73.4202312885985,84.8784124610323
TMEM165,13.8190351286453,0.62447212590607,44.8430356010849,38.4262607158992,56.5269448409411,4.81983956131197,19.0022392348872,50.5929931680521,50.3718548840764,72.6030425501042
TMEM167A,0,0,157.868912022249,132.249134642851,273.54413366011,0,1.65236862912063,189.836453865864,194.238333409077,195.881330117116
TMEM167B,1.97414787552076,2.49788850362428,40.5576943149744,36.4825199014763,55.0393936609163,0,3.30473725824126,45.6328957986352,41.264028724225,37.350698190516
TMEM168,3.29024645920127,0.62447212590607,38.3384997203815,31.5484086033258,53.5518424808916,2.06564552627656,9.36342223168356,51.5850126419354,42.7510207503232,37.1408628074233
TMEM17,0,0,3.21400596458288,4.1117594151254,3.14038582449673,0,0,3.60734354139409,1.4869920260982,4.93113150268049
TMEM170A,1.31609858368051,9.99155401449712,62.21397260014,61.0783171301355,66.6092361722201,0,6.0586849734423,95.774971024013,90.70651359199,87.6062724412385
TMEM170B,0,3.74683275543642,50.5823319664115,47.2478536428955,89.253070801486,9.63967912262395,9.91421177472377,83.2394522176686,68.0298851939925,82.4653055554652
TMEM171,0,0,3.74967362534669,7.40116694722572,2.47925196670794,3.44274254379427,0,2.52514047897586,2.2304880391473,1.67868306474229
TMEM175,0,4.99577700724856,11.1724969245024,11.4381671002579,7.10718897122944,0,2.20315817216084,8.38707373374125,9.85132217290056,9.12783916453623
TMEM177,2.63219716736102,5.62024913315463,23.1867573159193,23.0258527247022,25.288370060421,6.54121083320911,3.85552680128147,13.0766203375536,15.7992902772933,27.6982705682479
TMEM178A,0,0,3.97924547995975,4.26127793931178,3.63623621783832,0,0,3.24660918725468,8.17845614354008,2.09835383092787
TMEM178B,1.97414787552076,1.24894425181214,58.2347271201803,54.7237798522144,62.311866096593,1.37709701751771,0,62.226676089048,74.2566643032787,53.5080226886606
TMEM179B,1.31609858368051,0,8.41763466914563,10.5410559551397,13.2226771557757,2.75419403503541,13.218949032965,7.21468708278817,8.4572671484335,10.9114399208249
TMEM18,5.92244362656229,2.49788850362428,69.8663677539088,64.9657987589813,73.7164251434495,3.44274254379427,15.9728967481661,83.2394522176686,87.1749075300068,52.3539280816503
TMEM181,5.26439433472204,9.36708188859105,99.7107088536069,79.3195770808736,116.359558970826,6.19693657882968,7.71105360256293,135.726300744953,126.115511213453,120.970098352992
TMEM182,0,0,11.4020687791154,9.64394481002139,8.42945668680701,0,0,10.6416634471126,12.2676842153101,10.8065222292785
TMEM183A,7.56756685616293,0,64.7392630008837,59.5831318882717,67.4356534944561,4.13129105255312,6.60947451648251,66.8260391043255,75.2789713212212,75.2259848387641
TMEM183B,0.987073937760382,0,85.7833496737478,69.4513544845726,108.095385748466,0,5.5078954304021,84.9529403998308,75.1860343195901,87.0816839835065
TMEM184A,0,0,11.3255448275778,13.83046348724,8.7600236157014,4.13129105255312,0,9.83001115029889,9.38663716474487,6.92456764206196
TMEM184B,7.2385422102428,1.24894425181214,63.8974995339691,81.0390401090169,74.5428424656855,27.5419403503541,29.1918457811311,50.4126259909824,60.5949250635015,75.9604086795888
TMEM184C,11.8448872531246,21.8565244067125,40.175074557286,45.7526684010317,58.1797794854131,11.3610503945211,9.36342223168356,41.6648179031017,44.4238867796836,47.9473850367018
TMEM185A,5.92244362656229,1.87341637771821,31.6809159366027,33.7911864661215,38.5110472161967,8.26258210510624,7.16026405952272,31.8348067528028,23.2342504077843,40.4982289369079
TMEM185B,5.26439433472204,8.11813763677891,94.6601280521195,92.1034108988089,89.5836377303804,11.0167761401417,32.7719778108925,65.5634688648375,83.4574274647613,90.9636385707231
TMEM186,1.31609858368051,0,60.4539217147732,58.910298529433,48.4280550830285,0,8.81263268864335,41.6648179031017,39.4052886916022,39.0293812552583
TMEM187,1.97414787552076,0,10.3307334575878,7.84972251978485,6.77662204233505,0,0.55078954304021,6.4030347859745,6.78440111907302,5.66555534350524
TMEM189,0,0,18.7483681267335,18.0169821644586,20.4951495914523,0,0,28.9489319196875,28.9963445089148,33.6785789863923
TMEM19,5.92244362656229,3.74683275543642,38.0324039142307,40.4447607924153,57.8492125565187,0.688548508758853,8.81263268864335,55.1923561833295,48.8848628579782,81.9407170977332
TMEM192,0,0,51.6536672879391,47.6964092154546,64.9564015277481,0,10.465001317764,44.0997747935427,34.2008166002585,50.150656559176
TMEM198,0,6.86919338496677,5.43320055917582,4.18651867721859,1.98340157336636,0,1.10157908608042,4.50917942674261,5.29740909297483,4.51146073649492
TMEM198B,0,0,23.1102333643816,14.8770931565446,20.3298661270051,0,0,17.9465341184356,17.1933453017604,12.4852052940208
TMEM199,3.29024645920127,0.62447212590607,42.9299368126427,53.378113134537,54.5435432675748,0,4.95710588736189,35.4421502941969,36.1524936345124,43.6457596832997
TMEM200B,8.55464079392331,0,18.8248920782711,26.5395380430821,19.0075984114276,6.19693657882968,0,22.7262643107827,23.2342504077843,15.737653731959
TMEM200C,6.58049291840255,3.12236062953035,32.1400596458288,36.1834828531035,39.8333149317743,14.4595186839359,3.85552680128147,23.4477330190616,26.5799824665053,30.0064597822685
TMEM201,1.31609858368051,13.7383867699335,48.745757129507,57.4151132875692,42.6431338273766,13.0824216664182,15.4221072051259,39.7709625438698,46.3755638139375,51.3047511661864
TMEM203,0,3.12236062953035,88.2321161229538,83.3565772339058,78.8402125413126,16.5251642102125,13.7697385760052,59.9720863756767,53.3458389362728,82.3603878639188
TMEM205,26.9800209654504,22.4809965326185,79.7379575022705,83.2070587097194,56.8575117698355,30.9846828941484,28.6410562380909,62.5874104431874,61.4313580781818,68.6161702713413
TMEM208,0,0,39.4863589934468,46.7992980703363,38.0151968228551,4.81983956131197,8.81263268864335,30.48205292478,28.0669744926035,46.5834550465987
TMEM209,22.3736759225687,7.49366551087284,39.7159308480599,36.9310754740354,57.3533621631771,9.63967912262395,9.91421177472377,41.9353686687063,40.9852177193316,41.1277350861862
TMEM214,15.1351337123259,3.74683275543642,101.241187884361,111.914615353504,63.3035668832762,14.4595186839359,33.0473725824126,100.013599685151,111.803212962258,114.360283785569
TMEM216,0,0,22.1154219943917,23.8482046077273,13.7185275491173,0,0,13.2569875146233,8.4572671484335,12.6950406771136
TMEM218,0,6.86919338496677,18.9014160298088,19.1383710958564,26.941204704893,7.22975934196796,0,17.1348818216219,14.5911092560886,20.2491144684539
TMEM219,3.29024645920127,3.74683275543642,22.1919459459294,26.7638158293617,23.8008188803963,13.7709701751771,18.7268444633671,21.4636940712948,19.1450223360143,22.8720567571138
TMEM220,0,0,2.67833830381907,1.64470376605016,3.30566928894392,0,0,3.87789430699864,7.43496013049099,2.30818921402065
TMEM221,0,0,4.13229338303513,5.38266687070961,4.4626535400743,0,4.40631634432168,2.88587483311527,2.69517304730298,3.35736612948459
TMEM222,2.30317252144089,0,45.5317511649241,42.0894645584654,23.4702519515019,0,5.5078954304021,33.9090292891044,34.9443126133076,35.7769328173202
TMEM223,0,0,9.64201789374864,13.6809449630536,13.2226771557757,1.37709701751771,8.81263268864335,8.02633937960184,5.57622009786824,11.3311106870105
TMEM225B,0,0,7.34629934761801,8.14875956815761,7.43775590012383,2.75419403503541,2.20315817216084,8.2968901452064,10.2230701794251,4.19670766185574
TMEM229A,0,0,1.98962273997988,1.3456667176774,3.80151968228551,0,0,1.80367177069704,2.41636204240957,3.46228382103098
TMEM229B,0,0.312236062953035,5.05058080148738,5.90598170536194,9.58644093793738,0,0,9.10854244202007,5.66915709949938,7.55407379134032
TMEM230,4.27732039696166,4.99577700724856,29.6912931966228,27.7356862365731,52.7254251586556,2.06564552627656,17.6252653772867,81.9768819781806,77.9741443685242,123.907793716291
TMEM231,3.29024645920127,1.87341637771821,35.0479698042609,38.0524644054332,31.0732913160729,0,4.40631634432168,39.4102281897304,35.1301866165699,26.4392582696911
TMEM234,0,0,3.59662572227132,7.17688916094615,6.94190550678224,0,0,3.9680778955335,5.39034609460596,4.61637842804131
TMEM237,1.31609858368051,0,56.7042480894265,48.1449647880138,70.7413227834,3.44274254379427,0,83.1492686291337,91.8217576115637,89.075120122888
TMEM240,0,0.312236062953035,4.51491314072357,6.05550022954831,1.81811810891916,0,0,4.1484450726032,3.53160606198322,1.99343613938147
TMEM241,1.31609858368051,0.62447212590607,17.8300807082812,15.026611680731,18.8423149469804,8.95113061386509,6.0586849734423,21.8244284254342,17.1004083001293,19.0950198614436
